hull_id,source_family,source_title,source_author,source_url,source_licence,lines_source,offset_source,LWL_m,BWL_m,BWL_at_max_area_m,T_m,D_m,Cp,Cb,Cm,Cw,LCB_percent,LCB_convention,LCB_original_convention,LCB_transformation,deadrise_deg,transom_area_ratio,hull_type,hard_chine_or_round_bilge,range_class,range_note,D_available,complete_six,scalar_max_abs_dev,geom_rms_m,geom_rms_pct_halfbeam,geom_max_m,geom_coverage,extraction_method,notes,published_table,table_vol_dev_pct,table_cp_dev_pct,table_lwl_dev_pct,table_bwl_dev_pct,table_ax_dev_pct
dsyhs_30,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.993014345530744,2.497648,2.477432,0.35275399999999996,1.385953,0.547974236812533,0.4097842914642437,0.7478167109605094,0.6676149942174033,-4.378692268032654,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",5.368146768512907,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.3787 outside [-3,3] by 23.0% of the box",True,True,0.0008736933147419634,0.07485198235178624,5.141007002970938,0.5001313657684221,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.9089766323302928,-0.2178244681392135,-0.06987163766273952,-0.09404398795684443,-0.6232247689078558
dsyhs_31,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.054067,2.505462,2.482468,0.15790200000000001,1.215729,0.5474425654008814,0.4107292638782613,0.7502691420742783,0.6674939433106901,-4.515154303048787,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",2.3563104646510022,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.5152 outside [-3,3] by 25.3% of the box",True,True,0.0015811725398342524,0.0847800193799214,5.6938396255634,0.555837030758652,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.2886500219935747,-0.19005556143178406,0.5406583202849724,0.21845051938573334,-0.06071294823736943
dsyhs_32,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.051775,2.512136,2.497494,0.229855,1.030828,0.551445615153967,0.4115777284826212,0.7463614129340861,0.682307885868229,-2.1321698340242277,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.4553461971775357,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.001370777306314963,0.10480988999879277,7.102967038619605,0.56614615307252,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.7110385532167456,0.4319077530871801,0.5177505842719832,0.48545940229589135,-0.2385849122985372
dsyhs_33,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.056442,2.513612,2.490208,0.22972700000000001,1.2778500000000002,0.5448548422049855,0.4102613525018942,0.7529736743122226,0.6541033787962738,-6.720326035933192,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",4.165948353686299,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-6.7203 outside [-3,3] by 62.0% of the box",True,True,0.0017403605373900177,0.06722828500017765,4.52742857990665,0.45037407753775777,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.43858014418724284,-0.7684186704648155,0.5644178726458371,0.54444096449771,0.6482686234917936
dsyhs_34,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.99311,2.499774,2.48298,0.24076899999999998,1.276247,0.5207171601794641,0.38899925730366935,0.7470452042901784,0.6484200292363161,-4.539375255868271,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.4271431505859082,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"Cp=0.5207 outside [0.525,0.71] by 2.3% of the box; lcb=-4.5394 outside [-3,3] by 25.7% of the box",True,True,0.0023321840303194286,0.09078758255061871,6.132849925971424,0.5898202957383551,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.654084371915386,-0.19038394364885558,-0.06889648523294767,-0.009023112396420174,-1.398559467403738
dsyhs_35,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.011458,2.498978,2.473296,0.217944,1.256348,0.5792994900541173,0.4352918510163006,0.751410727075966,0.6889305713440933,-4.430654888847827,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.3434039086423764,0.0,"moderate_LB,shallow_draft,moderate_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.4307 outside [-3,3] by 23.8% of the box",True,True,0.0010078431058602177,0.06710166152773599,4.555924560084842,0.435700956784869,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.9813161802428783,-0.18745182389977383,0.1145679349652795,-0.04090342495031152,-0.9088819120212979
dsyhs_36,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.03599,2.510326,2.47909,0.245734,1.2908389999999998,0.5500074366469275,0.3835917072824277,0.6974300377117828,0.6587770842488125,-4.393122239860879,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",3.3087286228703663,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.3931 outside [-3,3] by 23.2% of the box",True,True,0.0015974891623002918,0.0914109219606194,5.976792804684841,0.5748595400257621,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-1.0092609396372705,-0.269583721151214,0.35990140873062515,0.4130526042745508,-1.0976276892338936
dsyhs_37,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.032583,2.507416,2.49202,0.264792,1.3197809999999999,0.5519329937891223,0.358058844137738,0.6487360751521624,0.6507378053892259,-4.530778422334619,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",4.649214705893941,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.5308 outside [-3,3] by 25.5% of the box",True,True,0.0024051005040979234,0.10688739849404745,6.614282376771878,0.5925416353362079,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.622713694991214,0.03786670784956931,0.3258220270092771,0.29666984117916684,-0.9829497177871468
dsyhs_38,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.981775180721785,3.348766,3.317388,0.171873,1.2306560000000002,0.5476132786508274,0.4087776457488336,0.7464713908252049,0.6671003609503563,-4.5564231709761005,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",1.9333537739341708,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.5564 outside [-3,3] by 25.9% of the box",True,True,0.0018021958508960267,0.12674420918143997,6.379317141866891,0.7257115133270049,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.8242139837958231,0.13369310971456444,-0.1822391276972013,0.47299963856347926,-0.7758028362172911
dsyhs_39,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.040485,2.011562,1.99383,0.286796,1.34294,0.5484174836244495,0.41046715483477203,0.7484574563925749,0.6673727878972849,-4.495791708291201,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",5.443657449307924,0.0,"moderate_LB,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-4.4958 outside [-3,3] by 24.9% of the box",True,True,0.0007087278548221221,0.06139603335851369,5.191504776113619,0.4201327880313887,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.27855880674482353,-0.07748269024254333,0.4048521729386678,0.5780789001075949,-0.048338890455600456
dsyhs_42,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,10.015641567985488,3.030608,2.998968,0.811584569,1.9652969999999998,0.5564445638272979,0.3925275261125631,0.7054207222597483,0.6746308983318503,-3.287301105266034,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",11.376574476858751,1.391469010537882e-09,"wide,moderate_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-3.2873 outside [-3,3] by 4.8% of the box",True,True,0.00043012801414743507,0.11848054900020566,6.71760880770399,0.608420688599772,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",0.3081967814911874,0.4370847097958002,0.15647160201599097,0.5844451554008625,-0.2843536997035618
dsyhs_43,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.994247613384024,3.598832,3.5609,0.570018697,1.809763,0.5563779716551674,0.39236698771140627,0.7052166111899697,0.6748937068705303,-3.3174112840252485,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",6.687937461929858,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-3.3174 outside [-3,3] by 5.3% of the box",True,True,0.0016894121684858376,0.1591193075014912,7.414326575737228,0.9185009105480995,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.4528329525219477,0.5212961528544506,-0.0574593089683946,0.19027402453276487,-0.9121421440792931
dsyhs_44,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.999443528367072,3.019768,2.988756,0.6805796390000001,1.712341,0.5562372655605913,0.39272077182998066,0.7060310341382571,0.6745370292608415,-3.267062695124913,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",9.623511619912433,0.0,"wide,moderate_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-3.2671 outside [-3,3] by 4.5% of the box",True,True,0.0007998268405713382,0.12095004566605486,6.866991933121647,0.6741530831047349,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.20114093640429223,0.4213162431898855,-0.005497199994551502,0.22469223988987275,-0.6143822429366277
dsyhs_45,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.995611536567175,2.40015,2.374746,0.856522545,1.966645,0.5562589987058486,0.39239436503876246,0.7054166601379545,0.6744658727082612,-3.307458054131172,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",15.026549022171535,0.0,"moderate_LB,deep_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-3.3075 outside [-3,3] by 5.1% of the box",True,True,0.001883267716860093,0.09384169382674741,6.751502140868688,0.38717050254338514,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.30600849242163475,0.41285571375795815,-0.043833864288649195,0.21512733596076736,-0.6723693980848262
dsyhs_46,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.99644409547599,3.018816,2.987002,0.5406847130000001,1.7332779999999999,0.5565548764580522,0.3924563379913858,0.7051529949553238,0.6748793695963549,-3.2849540453158848,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",7.648463452062215,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"lcb=-3.2850 outside [-3,3] by 4.7% of the box",True,True,0.0005623534300016608,0.12960105946532896,7.195785362211495,0.7101364501755383,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.31904396934546203,0.5851760004416523,-0.035488470291572254,0.19308323912445116,-0.8637775458334438
dsyhs_47,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.997866491542748,3.001728,2.978388,0.495791737,1.5618729999999998,0.5128937597746454,0.38177699952379407,0.7443588311379316,0.6510156656516022,-4.266018402479783,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",6.225014346938252,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"Cp=0.5129 outside [0.525,0.71] by 6.5% of the box; lcb=-4.2660 outside [-3,3] by 21.1% of the box",True,True,0.002823533840417003,0.197256230444908,10.872317030879602,0.7874482141258485,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-6.815573568798619,-6.356614332394099,-0.02128350194949338,0.15778946265497346,-0.4689301887408782
dsyhs_48,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.994279860221187,2.99959,2.903566,0.516610726,1.544586,0.559279939136313,0.40077839731772713,0.7165971265421083,0.6947054230790312,-0.6522358268518649,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",4.6356327610099894,0.0,"wide,shallow_draft,low_Cp",round_bilge,IN_RANGE,,True,True,0.0009895151771022181,0.16468154078689004,9.253518685936786,0.7440083910122229,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-0.8465582085255715,0.42032673375519014,-0.057137404644284996,0.08647574586937064,-1.205133352409748
dsyhs_49,Delft Systematic Yacht Hull Series,Delft Systematic Yacht Hull Series Geometries data,"Delft University of Technology, Ship Hydromechanics Laboratory",https://data.4tu.nl/articles/dataset/Delft_Systematic_Yacht_Hull_Series_Geometries_data/21501330,CC0,"3D IGES NURBS surfaces, one per model, model scale, millimetres",extracted from the published geometry,9.99615720005762,2.97233,2.9473,0.472715,1.577727,0.500107763212702,0.3732348100780141,0.7463087708943897,0.6314557164005112,-4.333009322444005,"percent of LWL, POSITIVE FORWARD of amidships","metres from 1/2 waterline length, upright condition (4TU hydrostatics 'Info' sheet, row lcb0). Negative is AFT.","LCB_pct = 100 * lcb0 / lwl0. Sign UNCHANGED: the source is already positive-forward. VERIFIED rather than assumed -- LCF is tabulated in the same units and sits further aft than LCB on every model, which is only true of a yacht canoe body if negative means aft.",5.8299492755974995,0.0,"wide,shallow_draft,low_Cp",round_bilge,OUT_OF_RANGE,"Cp=0.5001 outside [0.525,0.71] by 13.5% of the box; lcb=-4.3330 outside [-3,3] by 22.2% of the box",True,True,0.005425694804892522,0.2214964358202697,12.184339973324375,0.8261091857117014,1.0,"independent: offsets read from the published geometry, hydrostatics by benchmarks/e5_hydro.py which imports no part of the kernel under test","Fin-keel sailing yacht CANOE BODIES, appendages removed. Every model normalises to LWL = 10.000 m at full scale, so this family supplies NO length diversity whatever -- it varies beam, draft and prism","DSYHS hydrostatics, DOI 10.4121/21501375.v1",-11.703271842359632,-11.63664606960885,-0.038440962367225495,-0.35770206045688147,-0.036973028478728465
